country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
South Korea,2020-01-28,4.0,0.0,0.42857143,0.07724615,0.0,0.008276373,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-01-29,4.0,0.0,0.42857143,0.07724615,0.0,0.008276373,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-01-30,7.0,3.0,0.85714287,0.13518077,0.057934612,0.016552746,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-01-31,11.0,4.0,1.2857143,0.21242692,0.07724615,0.02482912,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-01,12.0,1.0,1.4285715,0.23173845,0.019311538,0.027587911,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,13.89,,,,,,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-02,15.0,3.0,1.7142857,0.28967306,0.057934612,0.033105493,0.0,0.0,0.0,0.0,0.0,0.0,1.511467,0.4357371,139.1997,2.6849368,,,,,,,,,13.89,,,,,,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-03,15.0,0.0,1.5714285,0.28967306,0.0,0.030346703,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,23.15,,,,,,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-04,16.0,1.0,1.7142857,0.3089846,0.019311538,0.033105493,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,,,,,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-05,21.0,5.0,2.4285715,0.40554228,0.09655769,0.04689945,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,,,,,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-06,24.0,3.0,2.4285715,0.4634769,0.057934612,0.04689945,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,,,,,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-07,24.0,0.0,1.8571428,0.4634769,0.0,0.035864286,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,,,,,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-08,24.0,0.0,1.7142857,0.4634769,0.0,0.033105493,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,745.0,745.0,0.014,0.014,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-09,27.0,3.0,1.7142857,0.52141154,0.057934612,0.033105493,0.0,0.0,0.0,0.0,0.0,0.0,4.09855,1.0292834,392.3999,7.568758,,,,,,,,,31.48,,1246.0,501.0,0.024,0.01,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-10,28.0,1.0,1.8571428,0.5407231,0.019311538,0.035864286,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,1758.0,512.0,0.034,0.01,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-11,28.0,0.0,1.7142857,0.5407231,0.0,0.033105493,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,2973.0,1215.0,0.057,0.023,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-12,28.0,0.0,1.0,0.5407231,0.0,0.019311538,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,4272.0,1299.0,0.082,0.025,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-13,28.0,0.0,0.5714286,0.5407231,0.0,0.011035165,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,5159.0,887.0,0.1,0.017,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-14,28.0,0.0,0.5714286,0.5407231,0.0,0.011035165,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,5890.0,731.0,0.114,0.014,,,,,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-15,28.0,0.0,0.5714286,0.5407231,0.0,0.011035165,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,6382.0,492.0,0.123,0.009,805.0,0.016,0.07098492,1408.7499,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-16,30.0,2.0,0.42857143,0.5793461,0.038623076,0.008276373,0.0,0.0,0.0,0.0,0.0,0.0,-0.29453966,0.8446412,374.1997,7.2177057,,,,,,,,,31.48,,6809.0,427.0,0.131,0.008,795.0,0.015,0.06244664,1631.875,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-17,30.0,0.0,0.2857143,0.5793461,0.0,0.0055175824,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,7366.0,557.0,0.142,0.011,801.0,0.015,0.053520992,2022.4166,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-18,32.0,2.0,0.5714286,0.6179692,0.038623076,0.011035165,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,8420.0,1054.0,0.162,0.02,778.0,0.015,0.058502845,1857.1874,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-19,66.0,34.0,5.428571,1.2745615,0.6565923,0.104834065,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,31.48,,9821.0,1401.0,0.189,0.027,793.0,0.015,0.18371454,1514.9657,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-20,82.0,16.0,7.714286,1.5835462,0.3089846,0.14897472,1.0,1.0,0.14285715,0.019311538,0.019311538,0.0027587912,,,,,,,,,,,,,31.48,,11850.0,2029.0,0.229,0.039,956.0,0.018,0.2875844,1283.1257,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-21,156.0,74.0,18.285715,3.0126,1.4290538,0.35312527,1.0,0.0,0.14285715,0.019311538,0.0,0.0027587912,,,,,,,,,,,,,45.37,5.8715,15048.0,3198.0,0.29,0.062,1308.0,0.025,0.44621384,1110.0409,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-22,346.0,190.0,45.42857,6.6817923,3.6691923,0.87729555,3.0,2.0,0.42857143,0.057934612,0.038623076,0.008276373,,,,,,,,,,,,,45.37,5.5712,20234.0,5186.0,0.39,0.1,1979.0,0.038,0.7640062,915.0141,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-23,556.0,210.0,75.14286,10.737215,4.055423,1.4511242,3.0,0.0,0.42857143,0.057934612,0.0,0.008276373,-4.0871396,0.23709963,119.799805,2.310744,,,,,,,,,50.0,4.4996,24827.0,4593.0,0.479,0.089,2574.0,0.05,1.1733483,654.90765,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-24,763.0,207.0,104.71429,14.734703,3.9974883,2.022194,7.0,4.0,1.0,0.13518077,0.07724615,0.019311538,,,,,,,,,,,,,55.56,3.7201,31404.0,6577.0,0.606,0.127,3434.0,0.066,1.6038724,259.09253,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-25,893.0,130.0,123.0,17.245203,2.5105,2.3753192,8.0,1.0,1.1428572,0.1544923,0.019311538,0.02207033,,,,,,,,,,,,,55.56,3.1227,38952.0,7548.0,0.752,0.146,4362.0,0.084,1.9962094,69.65874,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-26,1146.0,253.0,154.28572,22.131021,4.885819,2.9794943,11.0,3.0,1.5714285,0.21242692,0.057934612,0.030346703,,,,,,,,,,,,,55.56,3.0849,52201.0,13249.0,1.007,0.256,6054.0,0.117,2.2624853,54.395874,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-27,1595.0,449.0,216.14285,30.801903,8.67088,4.174051,12.0,1.0,1.5714285,0.23173845,0.019311538,0.030346703,,,,,,,,,,,,,55.56,3.1185,65300.0,13099.0,1.26,0.253,7636.0,0.147,2.551577,41.739098,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-28,2022.0,427.0,266.57144,39.047928,8.246027,5.1479044,13.0,1.0,1.7142857,0.25105,0.019311538,0.033105493,,,,,,,,,,,,,55.56,2.8453,79815.0,14515.0,1.54,0.28,9252.0,0.179,2.7634685,36.478546,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-02-29,2931.0,909.0,369.2857,56.602116,17.554188,7.131475,16.0,3.0,1.8571428,0.3089846,0.057934612,0.035864286,,,,,,,,,,,,,55.56,2.5395,92703.0,12888.0,1.789,0.249,10353.0,0.2,2.9450989,34.260303,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-03-01,3526.0,595.0,424.2857,68.09248,11.490365,8.193609,17.0,1.0,2.0,0.32829615,0.019311538,0.038623076,-2.9351902,-0.10930696,-62.0,-1.1958795,,,,,,,,,55.56,2.3535,97569.0,4866.0,1.882,0.094,10392.0,0.201,3.1113143,32.86576,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-03-02,4212.0,686.0,492.7143,81.340195,13.247715,9.515071,23.0,6.0,2.2857144,0.44416538,0.115869224,0.04414066,,,,,,,,,,,,,55.56,2.1225,108239.0,10670.0,2.088,0.206,10976.0,0.212,3.3169825,31.363274,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-03-03,4812.0,600.0,559.8571,92.927124,11.586923,10.811703,28.0,5.0,2.857143,0.5407231,0.09655769,0.055175822,,,,,,,,,,,,,55.56,1.9448,124499.0,16260.0,2.402,0.314,12221.0,0.236,3.5685966,29.41547,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-03-04,5328.0,516.0,597.4286,102.89188,9.964753,11.537265,32.0,4.0,3.0,0.6179692,0.07724615,0.057934612,,,,,,,,,,,,,55.56,1.4253,135355.0,10856.0,2.612,0.209,11879.0,0.229,3.9229953,26.650421,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-03-05,5766.0,438.0,595.8571,111.35033,8.458453,11.506918,35.0,3.0,3.2857144,0.6759038,0.057934612,0.0634522,,,,,,,,,,,,,55.56,1.0667,145189.0,9834.0,2.801,0.19,11413.0,0.22,4.264465,24.33977,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-03-06,6284.0,518.0,608.8571,121.35371,10.003377,11.757968,42.0,7.0,4.142857,0.81108457,0.13518077,0.080004945,,,,,,,,,,,,,55.56,0.8539,163388.0,18199.0,3.152,0.351,11939.0,0.23,4.5813937,22.182837,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-03-07,6767.0,483.0,548.0,130.68118,9.327473,10.582723,44.0,2.0,4.0,0.84970766,0.038623076,0.07724615,,,,,,,,,,,,,55.56,0.6664,176837.0,13449.0,3.412,0.259,12019.0,0.232,4.7231803,21.31102,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
South Korea,2020-03-08,7134.0,367.0,515.4286,137.76851,7.0873346,9.953718,50.0,6.0,4.714286,0.9655769,0.115869224,0.091040105,-2.6234987,-0.35421848,-222.6001,-4.2935953,,,,,,,,,55.56,0.7108,187166.0,10329.0,3.611,0.199,12800.0,0.247,4.7151766,21.359701,,,,,,,,,,,,,,KOR,Asia,51782515.0,530.5585327148438,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,
